"Business name","Phone","Email","Website","State","City","Address"
"Gas Company","562-390-0898","gasco.rx@gmail.com","","Rancho Cucamonga","","Rancho Cucamonga,  US 91730"
"Buderfly Delivery","909-438-7592","buderflydelivery@outlook.com","","Rancho Cucamonga","California","Rancho Cucamonga, California US 91701"
"Cured Delivery","(909) 329-7809","thecurecollectivee@gmail.com","","Rancho Cucamonga","California","Rancho Cucamonga, California US 91701"
"A1 Collective","(626)598-0878","a1collectivea1@gmail.com","","Rancho Cucamonga","CA","Rancho Cucamonga, CA  91730"
"The Stoned Factory","909-701-7289","Thestonedfactory@gmail.com","","Upland","California","Upland, California US 91786"
"The King's Garden","(909) 296-9991","kingsgardenmedicinal@gmail.com","","Rancho Cucamonga","California","Rancho Cucamonga, California US 91730"
"Celebrity Budz","3233748878 ","CELEBRITYBUDZTHO@gmail.com","https://www.instagram.com/celebritybudzdelivery/","Rancho Cucamonga","California","Rancho Cucamonga, California US 91701"
"Status Collective","(909) 789-2205","statuscollective420@yahoo.com","","Rancho Cucamonga","California","Rancho Cucamonga, California US 91739"
"The House Of Ounces","213-214-5440","TheLAhouseofounces@gmail.com","","Rancho Cucamonga","California","Rancho Cucamonga, California US 91701"
"TKO Delivery - Rancho Cucamonga","909-325-0163","tkodelivery420@gmail.com","","Rancho Cucamonga","CA","Rancho Cucamonga, CA  91730"
"MCEC - Rancho Cucamonga","760-299-6232","customerservice@mcecdelivery.com","https://mcecdelivery.com/shopping-cart/","Rancho Cucamonga","California","Rancho Cucamonga, California US 91730"
"Todays Meds - Rancho Cucamonga","1-877-420-Meds","todaysmeds@yahoo.com","http://www.todaysmeds.com","Rancho Cucamonga","CA","Rancho Cucamonga, CA  91730"
"35 Cap PRC - Rancho Cucamonga","(909) 242-9226","prc40cap@gmail.com","","Rancho Cucamonga","CA","Rancho Cucamonga, CA  91730"
"Rehab Delivery","4422679282","rehabdelivery@gmail.com","http://www.rehabdeliveries.com","Rancho Cucamonga","California","Rancho Cucamonga, California US 91701"
"Clones OG Life Marijuana Plants","(909) 547-5268","info@og.life","https://og.life","Rancho Cucamonga","California","Rancho Cucamonga, California US 91730"
"Green Eagle Collective","909-307-4985","greeneaglecollective@gmail.com","","Rancho Cucamonga","California","Rancho Cucamonga, California  91739"
"The Honey Co.","7605076406","thehoneycomp@gmail.com","","Rancho Cucamonga","California","Rancho Cucamonga, California US 91730"
"PDC","909-757-3336","pdcollective100@gmail.com","","Rancho Cucamonga","CALIFORNIA","Rancho Cucamonga, CALIFORNIA United States 91730"
"Chubby's Med House","9093177296","chubbysmed@gmail.com","","Rancho Cucamonga","California","Rancho Cucamonga, California US 91730"
"Chubby's Med House","909-317-7296","chubbysmed@gmail.com","","Rancho Cucamonga","California","Rancho Cucamonga, California US 91730"
"Hyperwolf - Rancho 2.0","951-200-2088","Info@Hyperwolf.com","http://Hyperwolf.com","Rancho Cucamonga","California","Rancho Cucamonga, California US 91730"
"Mr.Chowws Remedies","909-706-5526","MrChowwsRemedies@Yahoo.com","","Rancho Cucamonga","California","Rancho Cucamonga, California US 91739"
